P3OB-42	0.06805	0.06711	0.06922	0.04943	0.04317	0.02231	0.07845	0.05745	0.05163	0.02114	0.10857	0.11768	0.11758	0.05079	0.04726	0.06093	0.07505	0.07838	0.06178	0.06948	0.06061	0.03671	0.09534	0.04634	0.20863	0.1141	0.13077	0.12752	0.07352	0.13972	0.10088	0.08671	0.10563	0.12772	0.10324	0.08051
Candidatus Nitrosoarchaeum	0.0266	0.07405	0.08242	0.03527	0.09012	0.02954	0.04035	0.04686	0.05447	0.03822	0.04248	0.0872	0.0429	0.05305	0.11113	0.055	0.05132	0.01662	0.05909	0.02075	0.01874	0.07558	0.09906	0.02423	0.08096	0.02828	0.03804	0.18904	0.03306	0.11286	0.21463	0.06736	0.02809	0.04268	0.02121	0.00924
Pir4 lineage	0.40655	0.35102	0.37179	0.35744	0.23859	0.19402	0.39285	0.27053	0.26949	1.13833	0.29627	0.3422	0.25613	0.39544	0.31917	0.28443	0.40928	0.29168	0.33747	0.22184	0.30398	0.46212	0.43091	0.25808	0.20039	0.14484	0.12633	0.13366	0.19692	0.05961	0.21283	0.20383	0.18451	0.09968	0.23308	0.12143
Pedomicrobium	0.49648	0.46018	0.48349	0.5028	0.31636	0.24381	0.53428	0.49763	0.30871	0.62599	0.51439	0.39259	0.36549	0.44203	0.50805	0.20633	0.24509	0.21533	0.249	0.17277	0.22282	0.19354	0.31183	0.1818	0.47992	0.68953	0.65038	0.92131	0.48416	0.3162	0.76287	0.29153	0.36764	0.41812	0.32696	0.36823
SWB02	1.27023	1.78332	1.30061	2.39088	1.26539	1.45699	1.72417	1.35673	1.06166	0.46762	0.64392	1.27662	0.88098	1.4019	5.48506	0.70151	0.94699	0.53801	1.08841	1.02593	1.21674	0.84472	0.83994	0.6454	4.30987	4.55489	6.33538	5.53169	4.79318	4.13664	4.03169	3.83619	4.4285	4.50879	2.22546	3.64669
Flavobacterium	1.19812	0.64738	0.51429	0.42822	1.103	1.31722	0.2346	1.32081	0.37967	0.26159	0.21737	1.14221	0.34871	1.6652	0.84687	0.96286	0.30692	0.94353	0.21882	0.30169	0.33915	1.24275	0.73963	0.09055	0.21138	0.14164	0.12658	0.0752	0.90959	1.4863	2.10955	0.2864	0.1322	0.31846	0.21469	0.491
Apibacter	0	0	0.00455	0	0	0.00206	0.00075	0	0	0	0	0	0	0	0	0.00889	0	0	0	0	0	0	0	0	0	0	0	0	0.00177	0	0.00068	0	0	0	0	0
Terrimonas	1.29531	1.03476	1.1572	2.03368	2.79415	2.0513	1.39014	2.16935	1.90279	1.39012	1.29904	1.31259	0.89293	1.67718	0.85328	0.65372	0.74347	0.48505	0.30278	0.40615	0.35921	0.76089	0.54773	0.72135	1.91841	2.00228	1.45389	1.63298	1.21661	0.92382	1.03074	1.18758	2.18831	2.17815	1.02849	2.38626
Lentzea	0.80292	0.01067	0.19313	0.09122	0.10043	0.01425	0.02085	0.06874	0.60463	0.11633	0.02459	0.00945	0.02388	0.18393	0.02456	0.02032	0.00335	0.03188	0.00283	0.0154	0.02887	0.01493	0.04189	0.07165	0	0	0	0.00362	0.0062	0	0	0.00443	0.00369	0	0	0
Enterococcus	0	0	0.00587	0	0	0	0	0.00239	0	0	0	0	0	0.00156	0	0.00486	0.0059	0.00247	0	0	0	0	0	0.00285	0	0	0	0	0	0	0.00453	0	0	0	0	0
Gemmata	0.18927	0.21833	0.11659	0.16352	0.12403	0.17618	0.09045	0.12519	0.1006	0.23269	0.1913	0.22041	0.59871	0.19882	1.25293	0.75	0.95897	1.70095	0.57651	0.85602	0.95305	0.68915	0.73428	0.66487	0.48791	0.36424	0.57313	0.6928	0.85729	0.50397	1.2624	0.77524	0.1937	0.45044	0.32892	0.38802
