Planifilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02878	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03251	0	0
Pullulanibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fictibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01968	0	0.06318	0.06628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CL500-29 marine group	0.13785	0.20502	0	0	0.33618	0	0	0.08704	0.41454	0.34322	0.14049	0.05932	0.09824	0	0	0	0	0	0.0731	0.11991	0	0	0.10347	0	0.07255	0.10664	0	0	0	0	0	0	0	0.19503	0.18118	0
Phenylobacterium	0	0.26532	0	0.24931	0.22908	0	0.14685	0	0	0.12378	0	0.17795	0.11518	0.06642	0.20723	0	0.21874	0.26685	0.47732	0.48923	0	0	0	0.27109	0.57237	0.13457	0.35015	0.26715	0.26091	0.52125	0.13414	0.09448	0.47673	0.14628	0.3378	0
Acidiferrimicrobium	0.16475	0	0.14164	0.05753	0.3927	0.22504	1.27549	0	0	0.25038	0	0.26989	0.47426	0.29764	0	1.31616	0.38224	0.08038	0.32251	0.09593	0.20257	0.18555	0.95287	0.27561	0.61267	0.35038	0.21971	0.32382	0.27721	0	0	0.07406	0.16196	0	0.03992	0
SWB02	0.18829	0.3618	0.72808	1.32327	0.87466	1.2087	6.14039	0.70875	0.50337	0.3826	1.06629	0.86306	1.21951	0.90031	1.23727	0.80374	0.7424	4.86756	4.32595	4.71485	7.01819	5.88942	5.20945	4.31934	4.15173	3.70437	0.81016	4.385	4.6596	2.21529	2.42504	0.9576	1.32629	1.43836	1.4863	1.10396
Parvibaculum	0	0.26532	0	0.04155	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05144	0	0	0	0.03436	0	0	0	0	0	0.11603	0	0.12181	0	0	0	0	0	0
Luteitalea	0.03026	0.08442	0.09443	0.07672	0.04463	0.09074	0.01678	0.0373	0.35532	0.09284	0.09006	0.08898	0.17615	0.15252	0.04266	0.08072	0.17013	0	0	0.01439	0	0	0	0	0.03225	0	0.0206	0	0	0.02266	0.12888	0.05873	0.03667	0.10023	0.07371	0.04023
Vicinamibacter	0	0.02814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02166	0	0	0	0	0.06746	0	0	0	0	0	0	0	0
Hydrogenispora	0	0.1206	0.04473	0.15982	0	0.13067	0	0	0	0	0	0	0	0	0	0	0	0.03215	0.086	0	0	0.07216	0	0.04066	0.05643	0	0	0	0	0.19547	0	0.04852	0	0	0.1689	0
BBMC-4	0	0.01608	0	0	0	0.04719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01528	0.02438	0.0215	0
possible genus 04	0	0	0	0	0.1428	0.05445	0	0.11605	0	0.0422	0	0.32624	0	1.04543	0	0.11582	0.10384	0	0	0.17267	0	0	0.04331	0.07229	0	0.04062	0.06522	0.07286	0	0	0	0	0	0	0	0
Luteolibacter	0.14121	0.09648	0.17643	0.41552	0.40759	0.96551	0.15314	1.53355	0.85128	0.63298	0.59078	0.36777	0.50814	2.60005	0	0.49838	0.15245	0.18005	0.0774	0.28299	0	0	0.32725	0.10392	0.75375	0.11426	0.09269	0	0.20383	0.11898	0.27617	0.38815	0.51034	0.17878	0.22725	0.3799
Neochlamydia	0.0807	0	0	0.01279	0	0.22142	0.07342	0.05388	0	0	0	0.14829	0.1355	0	0.07923	0	0	0.03215	0.0387	0.01919	0	0	0.03609	0	0	0.02031	0	0	0	0	0.0263	0.02043	0.0764	0.02709	0	0
Waddlia	0.1513	0	0	0	0.03273	0	0	0	0	0	0	0	0	0	0	0	0	0.03858	0	0	0	0	0	0	0	0	0.05149	0.01619	0	0	0.04208	0.0383	0	0.04334	0	0.04469
Verrucomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0.04743	0	0	0.05967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04278	0	0	0
Candidatus Protochlamydia	0	0	0.0323	0	0	0	0	0	0	0	0	0	0	0.16481	0.06704	0	0.05082	0	0	0.06715	0	0	0	0	0	0	0	0	0	0.0255	0	0	0	0.0298	0	0
