Genus	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
Dechloromonas	13.9572563438407	20.6651684652707	8.82577578283355	9.33138654793414	26.0679814462687	21.2759493207708	14.581698861671	12.9505899852757	11.408032611571	11.8634618570003	15.0064365572871	15.1691796892685	556.352115647069	8.06089642923651	18.6829661911757	660.304052869944	2012.71410331468	1841.83216996641	7301.07672731522	2882.25907978887	88.466921446115	23.5389923335227	173.384493386138	75.0621398517375	35.858330108336	85.3480476945195	25.1807241422708	71.9640179215658	143.777266693677	13.5573826507107	95.4809007945665	146.088272359242	21.7545060521167	19.5521950260338	20.8308695458944	101.174301471313
Candidatus Solibacter	592.186447731526	147.239325315054	350.994313824996	279.941596438024	110.788921146642	133.861181143183	169.372040624024	55.5025285083242	122.06594894381	239.811407537936	219.379810623197	59.7286450264948	258.828418562238	129.981954921439	421.404681867631	280.686740244367	192.094902261644	114.970797126492	382.717731673782	247.775170793525	374.204909105406	94.8692721320765	124.778798587514	319.413361071223	513.542513337241	279.941596438024	216.367703740994	821.589204604543	672.936897720923	470.634854874672	1552.82096555374	457.743253392292	705.26705104443	310.391096038286	441.614434372961	1200.70090128456
Pedobacter	38.8809283864133	49.7255616195577	27.8351390073981	15.5523109132236	134.063904580811	140.066666361741	20.1900445776982	25.9011799705513	20.5344587008278	27.9638743772151	0	9.48073730579283	15.4781114090375	361.732727261988	96.528658654408	62.1191966114582	14.682412911718	31.0421152241529	25.7598473241969	0	12.2023339925676	24.2522951315083	0	1.06471120357074	31.376038844794	16.2161290619587	29.3775114993159	0	8.8934391769285	34.8618411018275	0	17.0436317752449	200.001104027525	12.2201218912711	20.310097807247	93.7350145984226
Lachnoclostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45732796456082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacterium	0	0	2.0367174883462	0	0	0	0	9.25042141805404	0	0	0	0	0	0	0	98.9305723812112	0	0	0	0	3.0505834981419	0	0	110.197609569572	0	0	0	0	0	0	0	90.0877679548661	0	0	0	0
Pelotomaculum	0	1.93735954361913	4.75234080614114	5.18410363774119	0	0	0	0	0	0	3.57296108506836	6.63651611405498	0	0	0	0	0	0	0	0	0	0	0	0	1.92098197008943	0	0.932619412676696	0	0	0	0	3.65220680898106	0	0	0	7.43928687289068
Defluviitoga	0	0	1.35781165889747	0	2.79299801210022	0	0	0	0	2.54217039792865	0	1.89614746115857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39892911901504	0	0	0	0	0	0	0	0	2.97571474915627
Cytophaga	0	19.3735954361913	7.46796412393608	5.18410363774119	18.6199867473348	39.8924049764453	0	7.40033713444323	7.98562282809971	6.77912106114305	23.5815431614512	24.6499169950613	13.7583212524778	0	20.7588513235286	135.741948150964	45.2707731444639	110.371965241433	45.3863976664421	33.4208369907546	24.4046679851352	201.864691829907	23.9401183336509	12.7765344428489	21.7711289943469	5.97436333861637	41.0352541577746	4.49775112009787	38.5382364333568	36.7986100519291	55.2784162494858	57.2179066740365	18.2457147533882	13.8494714767739	37.4955651826099	19.3421458695158
Anoxybacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5573826507107	0	0	0	0	0	0
Phycisphaera	0	2.58314605815884	0	0	0	0	0	0	0	0	0	2.84422119173785	6.87916062623888	3.02283616096369	4.15177026470572	18.4056878848765	0	102.324009442578	34.3464630989291	0	0	0	0	11.1794676374928	0	0	3.73047765070679	0	0	67.7869132535535	3.35020704542338	46.2612862470934	0	0	1.56231521594208	0
